file_path2,englishText,original_file_path
train_hindifullfemale_02891_1600.wav, lekina unake tAzA mIDiyA saMvAda se kaI loga nirAsha hue hoMge. ,train_hindifullfemale_02891
train_hindifullfemale_02892_1600.wav," yahAM gujarAta, soharAbuddIna, farzI muThabhe.Da, kathita GairakAnUnI snUpiMga Cho.Die, AsAna rAjanItika savAloM para javAba milanA mushkila ho gayA hai. ",train_hindifullfemale_02892
train_hindifullfemale_02893_1600.wav, amita shAha jI savAla pUChanA hamArA kAma hai. ,train_hindifullfemale_02893
train_hindifullfemale_02894_1600.wav," ummIda hai, Apa hameM tho.DA aura gaMbhIratA se leMge. ",train_hindifullfemale_02894
train_hindifullfemale_02895_1600.wav," ba.DhiyA kIborDa vo hotA hai, jo Apake lie TAipiMga AsAna kara detA hai, aura ApakI galatiyoM ko sudhAra detA hai, yA sudhArane meM madada karatA hai. ",train_hindifullfemale_02895
train_hindifullfemale_02896_1600.wav," gUgala ple sTora para Apako kaI taraha ke kIborDa mila jAeMge, jinake fIchara, alaga alaga haiM. ",train_hindifullfemale_02896
train_hindifullfemale_02897_1600.wav," ina sabhI kIborDa meM svAipa nAma kA aipa, kAfI pasaMda kiyA jAtA hai, kyoMki usameM Apake TAipiMga kI raftAra, kAfI teza ho jAtI hai. ",train_hindifullfemale_02897
train_hindifullfemale_02898_1600.wav," ise istemAla karate samaya Apako eka akShara se dUsare para jAne ke lie, apanI uMgalI nahIM uThAnI pa.DatI hai. ",train_hindifullfemale_02898
train_hindifullfemale_02899_1600.wav," lekina agara Apa gUgala kIborDa istemAla karate haiM, to usameM eka KAsiyata milegI, jo Apako kisI aura kIborDa meM nahIM mila sakatI hai. ",train_hindifullfemale_02899
train_hindifullfemale_02900_1600.wav," Apa jo shabda, apane smArTafona para TAipa karate haiM, use ye kIborDa sIkha letA hai, aura kuCha dina bAda, Apa vo shabda jaba TAipa kareMge, to vo use, sahI mAnane lagegA. ",train_hindifullfemale_02900
train_hindifullfemale_02901_1600.wav," ye shabda Apake smArTafona kI parsanala DiskshanarI kA hissA bana jAte haiM, aura Apake lie, pareshAnI dUra ho jAtI hai. ",train_hindifullfemale_02901
train_hindifullfemale_02902_1600.wav," bAda meM jaba bhI Apa nayA eMDrAiDa DivAisa kharIdeMge, to usa gUgala akAuMTa kA istemAla karake, nae DivAisa para laॉga ina kara lIjie, aura ApakA DikshanarI Apake sAtha nae DivAisa para bhI milegA. ",train_hindifullfemale_02902
train_hindifullfemale_02903_1600.wav," apane eMDrAiDa DivAisa para DikshanarI ko inebala karane ke lie, Apako, apane gUgala akAuMTa se laॉga ina kiyA honA chAhie. ",train_hindifullfemale_02903
train_hindifullfemale_02904_1600.wav," isake bAda seTiMga meM jAiye, aura laiMgveja eMDa inapuTa ke vikalpa ko chuna lIjie, aura phira, gUgala kIborDa chuna lIjie. ",train_hindifullfemale_02904
train_hindifullfemale_02905_1600.wav," agara Apa eka se zyAdA jImela akAuMTa apane smArTafona para istemAla karate haiM, to Apako chunanA hogA, ki kisa akAuMTa se apane kIborDa ko liMka karanA chAhate haiM. ",train_hindifullfemale_02905
train_hindifullfemale_02906_1600.wav," jaba bhI Apa nayA eMDrAiDa DivAisa kharIdeMge, to nae DivAisa para laॉga ina karate hI, Apako kIborDa para zyAdA samaya nahIM bitAnA hogA, kyoMki ApakI DikshanarI, aba nae smArTafona para bhI kAma karegI. ",train_hindifullfemale_02906
train_hindifullfemale_02907_1600.wav," kabhI kabhI ghara Ae mehamAna ke sAtha, Apa chAheM, yA nahIM, vAI fAI pAsavarDa, shera karanA hI pa.DatA hai. ",train_hindifullfemale_02907
train_hindifullfemale_02908_1600.wav, lekina koI zarUrI nahIM hai ki Apa hameshA aisA kareM. ,train_hindifullfemale_02908
train_hindifullfemale_02909_1600.wav," Apake ghara jo bhI mehamAna AyA hai, agara unake pAsa eMDrAiDa yA aipala kA aisA fona hai, jo kyUAra koDa pa.Dha sakatA hai, to Apako pAsavarDa shera karane kI zarurata nahIM hai. ",train_hindifullfemale_02909
train_hindifullfemale_02910_1600.wav," apane vAI fAI ke peja kA eka kyUAra koDa taiyAra kara lIjie, aura jo, use istemAla karanA chAhatA hai, usako vo kyUAra koDa, de dIjie. ",train_hindifullfemale_02910
train_hindifullfemale_02911_1600.wav," Aie, isakA pUrA tarIkA batAte haiM. ",train_hindifullfemale_02911
train_hindifullfemale_02912_1600.wav, Apa isake alAvA kisI bhI vebasAiTa se kyUAra koDa taiyAra kara sakate haiM. ,train_hindifullfemale_02912
train_hindifullfemale_02913_1600.wav," basa isa bAta kA dhyAna rakhie ki vo Apako vAI fAI kanekshana ke lie, kyUAra koDa banAne kI ijAzata detA hai. ",train_hindifullfemale_02913
train_hindifullfemale_02914_1600.wav," eka bAra vahAM sabhI jAnakArI de dene ke bAda bAda, jenareTa likhe hue baTana para klika kara dIjie. ",train_hindifullfemale_02914
train_hindifullfemale_02915_1600.wav, usake bAda ApakA koDa taiyAra ho jAegA. ,train_hindifullfemale_02915
train_hindifullfemale_02916_1600.wav," usake bAda, jo bhI ApakA pAsavarDa mAMgatA hai, use Apa kyUAra koDa, skaina karane ko kaha dIjie. ",train_hindifullfemale_02916
train_hindifullfemale_02917_1600.wav," skaina karate hI, vo DivAisa Apake neTavarka se, kanekTa ho jAegA. ",train_hindifullfemale_02917
train_hindifullfemale_02918_1600.wav," jaba Apako usa DivAisa ko DisakanekTa karanA hai, to apane rAUTara ko eka-do minaTa ke lie, ऑfa kara dIjie. ",train_hindifullfemale_02918
train_hindifullfemale_02919_1600.wav," agara usa DivAisa se phira se kanekTa karanA hai, to use, kyUAra koDa ko phira se skaina karanA pa.DegA. ",train_hindifullfemale_02919
train_hindifullfemale_02920_1600.wav, sekeMDa haiMDa smArTafona Ajakala bAzAra meM dhUma machA rahe haiM. ,train_hindifullfemale_02920
train_hindifullfemale_02921_1600.wav," jaise jaise logoM ne mahaMge smArTafona kharIdanA kama kara diyA hai, kaMpaniyoM ne sekeMDa haiMDa proDakTa ko, aba bAzAra meM lAne kA sochA hai. ",train_hindifullfemale_02921
train_hindifullfemale_02922_1600.wav," lekina jaba bhI Apa sekeMDa haiMDa smArTafona kharIdane kI socheM, to bahuta sAvadhAna rahane kI zarurata hai. ",train_hindifullfemale_02922
train_hindifullfemale_02923_1600.wav," Aie Apako batAte haiM, kina bAtoM kA dhyAna rakhie, tAki Apako koI bevaqUfa na banA de. ",train_hindifullfemale_02923
train_hindifullfemale_02924_1600.wav," kaI vebasAiTa para Aja kala sekeMDa haiMDa smArTafona mila rahe haiM, isalie inheM DhU.N.Dhane meM koI dikkata nahIM honI chAhie. ",train_hindifullfemale_02924
train_hindifullfemale_02925_1600.wav," sabase pahale Apako ye taya karanA hogA ki eMDrAiDa kA kauna sA ऑpareTiMga sisTama, aura skrIna sAiza, Apako chAhie. ",train_hindifullfemale_02925
train_hindifullfemale_02926_1600.wav, agara apanA bajaTa shurU meM taya kara leMge to smArTafona chunane meM tho.DI AsAnI hogI. ,train_hindifullfemale_02926
train_hindifullfemale_02927_1600.wav," jaba bhI kisI brAMDa ke fona ke nae maॉDala laॉncha hote haiM, to usake purAne maॉDala, tho.De kama samaya meM mila jAte haiM. ",train_hindifullfemale_02927
train_hindifullfemale_02928_1600.wav," isalie, Apako aise mauke kI talAsha meM rahanA hogA. ",train_hindifullfemale_02928
train_hindifullfemale_02929_1600.wav," ye patA kara lIjie, ki jisa bhI vebasAiTa se Apa sekeMDa haiMDa smArTafona kharIda rahe haiM, kyA usakI koI riTarna paॉlisI hai. ",train_hindifullfemale_02929
train_hindifullfemale_02930_1600.wav," agara eka-do dina ke istemAla ke bAda, smArTafona pasaMda nahIM AyA, to Apa use vApasa kara sakate haiM. ",train_hindifullfemale_02930
train_hindifullfemale_02931_1600.wav, fona kharIdate samaya apane sima kArDa ko bhI usame DAla kara dekha lIjie. ,train_hindifullfemale_02931
train_hindifullfemale_02932_1600.wav," kAfI Ama bAta hai, para isase ye cheka kara sakate haiM ki DivAisa kAma kara rahA hai ki nahIM. ",train_hindifullfemale_02932
train_hindifullfemale_02933_1600.wav, bechane vAlI kaMpanI se ye ga.craMTI mAMgie ki ye fona chorI kA nahIM hai. ,train_hindifullfemale_02933
train_hindifullfemale_02934_1600.wav," jaba Apa fona ko dekhane jA rahe haiM, to laipaTaॉpa, mAikro esaDI kArDa aura haiDafona bhI sAtha rakhiye, sirfa ye cheka karane ke lie, ki fona ke sabhI fIchara, kAma kara rahe haiM. ",train_hindifullfemale_02934
train_hindifullfemale_02935_1600.wav," fona sirfa dikhane meM ba.DhiyA nahIM honA chAhie, usake sabhI fIchara, kAma bhI karane chAhie. ",train_hindifullfemale_02935
train_hindifullfemale_02936_1600.wav," eka fona kaॉla bhI kara lIjie, foTo le lIjie, aura maiseja bhI bheja kara dekha lIjie, ki sabhI fIcharsa se, Apa saMtuShTa haiM. ",train_hindifullfemale_02936
train_hindifullfemale_02937_1600.wav," ApakA smArTa fona hara samaya iMTaraneTa se kanekTeDa rahatA hai, aura ye, sirfa eka kAraNa hai ki usame vAyarasa kA KatarA, hameshA banA rahatA hai. ",train_hindifullfemale_02937
train_hindifullfemale_02938_1600.wav, kabhI kabhI haikaroM ke kAraNa Apake smArTa fona meM vAyarasa bhI pahuMcha sakatA hai. ,train_hindifullfemale_02938
train_hindifullfemale_02939_1600.wav," aksara ye salAha hotI hai, ki agara vAyarasa hai, to Apake smArTa fona ko faikTrI riseTa karanA pa.DegA, tAki use pUrI taraha se dUra kiyA jA sake. ",train_hindifullfemale_02939
train_hindifullfemale_02940_1600.wav," faikTrI riseTa karane meM dikkata ye hai ki ApakA sabhI DeTA, gemsa, foTo, maiseja, smArTafona se miTa jAtA hai. ",train_hindifullfemale_02940
train_hindifullfemale_02941_1600.wav," Aiye Apako vAyarasa se bachane ke kuCha tarIqe batAte haiM, tAki agara faikTrI riseTa karanA bhI pa.De, to vo ApakA aMtima vikalpa ho. ",train_hindifullfemale_02941
train_hindifullfemale_02942_1600.wav," pahale to ye dekhie ki vAyarasa kI pareshAnI kyA sirfa usI samaya hotI hai, jaba Apa eka aipa chalAte haiM. ",train_hindifullfemale_02942
train_hindifullfemale_02943_1600.wav, kyA Apane gUgala ple sTora ke alAvA kahIM se koI aipa DAunaloDa kiyA thA. ,train_hindifullfemale_02943
train_hindifullfemale_02944_1600.wav," aura kyA ye pareshAnI taba shurU huI, jaba Apane koI aipa DAunaloDa kiyA thA. ",train_hindifullfemale_02944
train_hindifullfemale_02945_1600.wav," agara ApakA javAba inake lie hAM hai, to Apako vAyarasa ke lie cheka karanA pa.DegA. ",train_hindifullfemale_02945
train_hindifullfemale_02946_1600.wav, sabase pahale eMTI vAyarasa inasTaॉla karake apane smArTa fona ko skaina kara lIjie. ,train_hindifullfemale_02946
train_hindifullfemale_02947_1600.wav," smArTa fona ke lie sabase jAne mAne eMTI vAyarasa aipa meM, kaI nAma A sakate haiM. ",train_hindifullfemale_02947
train_hindifullfemale_02948_1600.wav," unameM se agara Apa koI eka chunanA chAhate haiM, to yahAM para aura jAnakArI mila jAegI. ",train_hindifullfemale_02948
train_hindifullfemale_02949_1600.wav, eMDrAiDa smArTa fona ko sefa moDa meM bhI bUTa kiyA jA sakatA hai. ,train_hindifullfemale_02949
train_hindifullfemale_02950_1600.wav," jisake bAda dhIre dhIre Apa fAila chuna karake, unheM DilITa kara sakate haiM. ",train_hindifullfemale_02950
train_hindifullfemale_02951_1600.wav," jaba smArTa fona sefa moDa meM chalegA, to sabhI aipa kAma karanA baMda kara dete haiM, aura unakA DeTA kanekshana, baMda ho jAtA hai. ",train_hindifullfemale_02951
train_hindifullfemale_02952_1600.wav, aisA Apake DivAisa kI surakShA ke lie kiyA jAtA hai. ,train_hindifullfemale_02952
train_hindifullfemale_02953_1600.wav, lekina usase purAne DivAisa ke sAtha bhI aisA kiyA jA sakatA hai. ,train_hindifullfemale_02953
train_hindifullfemale_02954_1600.wav," apane DivAisa ke ऑna-ऑfa baTana ko, tho.DI dera taka dabA kara rakhie. ",train_hindifullfemale_02954
train_hindifullfemale_02955_1600.wav," jaba Apako apane smArTa fona kA logo dikhatA hai, to vaॉlyUma Upara, aura nIche vAle baTana ko dabA kara rakhie, jaba taka DivAisa kI bUTiMga, pUrI nahIM ho jAtI. ",train_hindifullfemale_02955
train_hindifullfemale_02956_1600.wav, usake bAda Apa sefa moDa meM hoMge. ,train_hindifullfemale_02956
train_hindifullfemale_02957_1600.wav," usake bAda, Apako oke ko klika karanA hogA, jisase ApakA DivAisa, sefa moDa meM bUTa hogA. ",train_hindifullfemale_02957
train_hindifullfemale_02958_1600.wav," usake bAda Apa apane una fAila ko DilITa kara sakate haiM, jo Apako nahIM chAhie. ",train_hindifullfemale_02958
train_hindifullfemale_02959_1600.wav," sabase ba.DhiyA hogA ki Apane jo bhI aipa DAunaloDa kie haiM, unheM DilITa kara dIjie. ",train_hindifullfemale_02959
train_hindifullfemale_02960_1600.wav," usake bAda vAyarasa kI pareshAnI, turaMta kAbU meM A jAegI. ",train_hindifullfemale_02960
train_hindifullfemale_02961_1600.wav," smArTafona hai to usameM surakShA ke upAya hone, zarUrI haiM. ",train_hindifullfemale_02961
train_hindifullfemale_02962_1600.wav," smArTafona meM sikyoriTI laॉka karane ke pina, paiTarna laॉka, pAsavarDa, fiMgara priMTa ke alAvA, aura dUsare bhI tarIke haiM. ",train_hindifullfemale_02962
train_hindifullfemale_02963_1600.wav," fona kA pina vAlA pAsavarDa, sirfa Apake pAsa hotA hai, aura pAsavarDa ke lie agara fiMgarapriMTa istemAla karanA hai, to vo sirfa, ApakI uMgalI ke ishAroM para kAma karegA. ",train_hindifullfemale_02963
train_hindifullfemale_02964_1600.wav," aise meM Apa kaise taya kareMge, ki phiMgarapriMTa vAlA pAsavarDa ba.DhiyA hai, yA pina vAlA. ",train_hindifullfemale_02964
train_hindifullfemale_02965_1600.wav," pAsavarDa ke rUpa meM fiMgarapriMTa aura pina ke istemAla karane ke kaI fAyade haiM, to kaI nukasAna bhI haiM. ",train_hindifullfemale_02965
train_hindifullfemale_02966_1600.wav," sabase pahale bAta karate haiM, pina pAsavarDa kI. ",train_hindifullfemale_02966
train_hindifullfemale_02967_1600.wav," smArTafona meM sikyoriTI laॉka ke lie jaba bhI pina kA istemAla kiyA jAtA hai, to sahI pAsavarDa kA aMdAza lagAnA, AsAna nahIM hotA hai. ",train_hindifullfemale_02967
train_hindifullfemale_02968_1600.wav," lekina ye isa para bhI nirbhara karatA hai ki Apa kauna sA fona, istemAla kara rahe hai. ",train_hindifullfemale_02968
train_hindifullfemale_02969_1600.wav," blaikaberI aura AIfona meM Apa dasa bAra taka, galata pina DAla sakate haiM. ",train_hindifullfemale_02969
train_hindifullfemale_02970_1600.wav," usake bAda, smArTafona laॉka ho jAtA hai. ",train_hindifullfemale_02970
train_hindifullfemale_02971_1600.wav," lekina eMDraॉyaDa meM aisA fIchara, nahIM hotA hai. ",train_hindifullfemale_02971
train_hindifullfemale_02972_1600.wav," jo sikyoriTI eksaparTa haiM, unakA mAnanA hai ki agara Apake eMDraॉyaDa fona meM, isake alAvA aura sikyoriTI fIchara nahIM hai, to koI bhI pAsavarDa patA kara hI legA. ",train_hindifullfemale_02972
train_hindifullfemale_02973_1600.wav," basa, use Apake fona ke sAtha tho.DA vakta chAhie. ",train_hindifullfemale_02973
train_hindifullfemale_02974_1600.wav," aisI sthiti se nipaTane ke lie Apako apane eMDraॉyaDa DivAisa meM rakhe DATA ko, enkripTa zarUra karanA chAhie. ",train_hindifullfemale_02974
train_hindifullfemale_02975_1600.wav," DivAisa kI seTiMgsa badala kara, DATA enkripTa kIjie. ",train_hindifullfemale_02975
train_hindifullfemale_02976_1600.wav," isake bAda jaba bhI Apa DivAisa ko ऑfa karake ऑna kareM, to Apako eka pAsavarDa DAlanA zarUrI hogA. ",train_hindifullfemale_02976
train_hindifullfemale_02977_1600.wav," DivAisa para DATA kI surakShA karane, aura kisI anachAhe vyakti kI agara Apake smArTafona para nazara hai, to usase bachane kA, ye bahuta ba.DhiyA tarIkA hai. ",train_hindifullfemale_02977
train_hindifullfemale_02978_1600.wav," lekina Ajakala parsanala inafaॉrmeshana kI chorI itanI ba.DhatI jA rahI hai, ki apane smArTafona meM rakhI jAnakArI kI surakShA ke lie, Apako kuCha aisA hI sochanA pa.DegA. ",train_hindifullfemale_02978
train_hindifullfemale_02979_1600.wav," sikyoriTI ke lihAza se pina pAsavarDa ko hama likhakara nahIM rakhate, lekina fiMgarapriMTa ke bAre meM aisA nahIM kahA jA sakatA hai. ",train_hindifullfemale_02979
train_hindifullfemale_02980_1600.wav," zyAdAtara logoM ke lie smArTafona kI surakShA ke lie fiMgarapriMTa, sabase AsAna tarIkA hai. ",train_hindifullfemale_02980
train_hindifullfemale_02981_1600.wav," lekina sikyoriTI eksaparTa kI nazara meM fiMgarapriMTa ko sau fIsadI surakShita mAnanA, sahI nahIM hai. ",train_hindifullfemale_02981
train_hindifullfemale_02982_1600.wav," agara kisI ko Apake smArTafona se DATA churAnA hai, to vo ApakA fiMgarapriMTa DhUMDha nikAlegA, aura phira, usa firAka meM rahegA, ki ApakA smArTafona, use tho.DI dera ke lie, mila jAe. ",train_hindifullfemale_02982
train_hindifullfemale_02983_1600.wav," haikaroM ke isa lekha para yadi vishvAsa kareM, to fiMgarapriMTa se kuCha bhI surakShita nahIM hotA hai. ",train_hindifullfemale_02983
train_hindifullfemale_02984_1600.wav," ye lekha pa.Dhakara Apa ye to samajha hI jAeMge, ki Apake bAre meM hara chIza, jisa DivAisa ko patA hai, use Apako bahuta saMbhAlakara rakhanA hogA. ",train_hindifullfemale_02984
train_hindifullfemale_02985_1600.wav, sabhI loga apane smArTafona aura TaibaleTa kI sikyoriTI ko lekara pareshAna haiM. ,train_hindifullfemale_02985
train_hindifullfemale_02986_1600.wav, sikyoriTI ke lie taraha-taraha kI koshisha kI jA rahI hai. ,train_hindifullfemale_02986
train_hindifullfemale_02987_1600.wav," kabhI paiTarna laॉka lagAyA jAtA hai, kabhI pina istemAla kiyA jAtA hai, to kabhI pAsavarDa lagAkara dekhA jAtA hai. ",train_hindifullfemale_02987
train_hindifullfemale_02988_1600.wav, sabhI ke apane fAyade haiM. ,train_hindifullfemale_02988
train_hindifullfemale_02989_1600.wav," yahI sikyoriTI Apake lie taba siradarda bana jAtI hai, jaba hara bAra Apako apane pina, pAsavarDa, yA paiTarna laॉka kA istemAla karanA hotA hai, tAki apane DivAisa ko istemAla karanA pa.DatA hai. ",train_hindifullfemale_02989
train_hindifullfemale_02990_1600.wav," eMDrAiDa DivAisa para, Apake chehare ko pahachAna kara bhI, aisA karanA, aba saMbhava hai. ",train_hindifullfemale_02990
train_hindifullfemale_02991_1600.wav," agara apane DivAisa para Apa ye inebala kara dete haiM, to ye pina, pAsavarDa, yA paiTarna laॉka kI zarUrata hI Katma ho jAegI, aura sikyoriTI ke lihAza se, ye bahuta surakShita bhI hogA, kyoMki Apake jaisA dikhane vAlA, duniyA meM koI nahIM hai. ",train_hindifullfemale_02991
train_hindifullfemale_02992_1600.wav, aisA shAyada sirfa filmoM meM hotA hai. ,train_hindifullfemale_02992
train_hindifullfemale_02993_1600.wav," fesa rikagnishana, eMDrAiDa DivAisa, aura kroma buka ke smArTa laॉka nAma ke fIchara kA, hissA hotA hai. ",train_hindifullfemale_02993
train_hindifullfemale_02994_1600.wav, isako shurU karanA bahuta hI AsAna hai. ,train_hindifullfemale_02994
train_hindifullfemale_02995_1600.wav," basa sikyoriTI meM jAie, aura usake bAda, Apako smArTa laॉka dikhAI degA. ",train_hindifullfemale_02995
train_hindifullfemale_02996_1600.wav, isako dekhane ke lie apane DivAisa meM Apako skrIna laॉka ko ekTiveTa karanA hogA. ,train_hindifullfemale_02996
train_hindifullfemale_02997_1600.wav, smArTa laॉka kA istemAla karake Apa apane DivAisa ko alaga alaga tarIke se analaॉka karane ke lie seTiMga kara sakate haiM. ,train_hindifullfemale_02997
train_hindifullfemale_02998_1600.wav," ise Apa kisI bhI apane dUsare DivAisa ke sAtha jo.DA banA sakate haiM, apane chehare ko bhI pAsavarDa banA sakate haiM, yA phira, apanI AvAza ko. ",train_hindifullfemale_02998
train_hindifullfemale_02999_1600.wav," apane chehare ko pAsavarDa banAnA chAhate haiM, to basa, TrasTeDa fesa kA vikalpa, chuna lIjie. ",train_hindifullfemale_02999
train_hindifullfemale_03000_1600.wav," eMDrAiDa DivAisa para jaba Apa apane chehare ko pAsavarDa banA rahe haiM, to apanI tasvIra lete samaya, roshanI ba.DhiyA honI chAhie. ",train_hindifullfemale_03000
train_hindifullfemale_03001_1600.wav," skrIna para Apako eka gola dikhAI degA, jisake aMdara ApakI tasvIra honI chAhie. ",train_hindifullfemale_03001
train_hindifullfemale_03002_1600.wav," eka bAra pAsavarDa ke lie apane chehare ko Apane seTa kara liyA, usake bAda, basa skrIna ko kuCha sekeMDa ke lie dekhie, usake bAda, Apa skrIna ko svAipa kara analaॉka kara sakate haiM. ",train_hindifullfemale_03002
train_hindifullfemale_03003_1600.wav, lekina kuCha eMDrAiDa DivAisa meM Apako ye fIchara nahIM milegA. ,train_hindifullfemale_03003
train_hindifullfemale_03004_1600.wav," aise meM agara ye fIchara Apako chAhie, to ye kAma karane vAle Dhera sAre aipa, Apako gUgala ple sTora para mila jAeMge. ",train_hindifullfemale_03004
train_hindifullfemale_03005_1600.wav," vaise hI, vaॉisa laॉka karane vAle aipa bhI kaI mila jAeMge. ",train_hindifullfemale_03005
train_hindifullfemale_03006_1600.wav," Ajakala ke saste se saste smArTafona para jIpIesa para chalane vAlI lokeshana besDa sarvisa, mila jAtI hai. ",train_hindifullfemale_03006
train_hindifullfemale_03007_1600.wav," smArTafona para Apake lokeshana, usakA rikaॉrDa, aura phira kisI aipa taka vo jAnakArI pahuMchanA, koI naI bAta nahIM hai. ",train_hindifullfemale_03007
train_hindifullfemale_03008_1600.wav," kabhI kabhI hameM patA hotA hai ki kyA jAnakArI hamAre smArTafona se lI jA rahI hai, lekina kaI bAra Apako patA bhI nahIM chalatA, aura smArTafona se jAnakArI, chalI jAtI hai. ",train_hindifullfemale_03008
train_hindifullfemale_03009_1600.wav," Apa kaimare se jo bhI tasvIra leMge, kaimarA usake meTA DeTA meM tasvIra ke bAre meM jAnakArI rakhatA hai, foTo kI lokeshana, dina, tArIKa aura samaya. ",train_hindifullfemale_03009
train_hindifullfemale_03010_1600.wav," ho sakatA hai jaba Apane kaimarA aipa istemAla karanA shurU kiyA, usa samaya, aipa ne Apase ye ijAzata mAMgI thI. ",train_hindifullfemale_03010
train_hindifullfemale_03011_1600.wav," ye DeTA dikhAI nahIM degA, lekina fesabuka jaise aipa para jaise hI ise sheyara kareMge, ye jAnakArI usa tasvIra se lI jA sakatI hai. ",train_hindifullfemale_03011
train_hindifullfemale_03012_1600.wav," agara Apane aisI koI tasvIra ऑnalAina posTa kara dI, to usake bAre meM patA karanA, bahuta mushqila nahIM hai. ",train_hindifullfemale_03012
train_hindifullfemale_03013_1600.wav," fesabuka para eka fIchara hai niyara bAI freMDsa, jo Apako aura Apake dostoM kI lokeshana, eka dUsare ko batAtA hai. ",train_hindifullfemale_03013
train_hindifullfemale_03014_1600.wav, Apa yahAM para apane lokeshana ko eka yA do ghaMTe ke lie sheyara karane kI ijAzata de sakate haiM. ,train_hindifullfemale_03014
train_hindifullfemale_03015_1600.wav," itane samaya meM agara koI dosta usa jagaha mila gayA, to vo Apako DhUMDha sakatA hai, lekina agara ye jAnakArI sArvajAnika ho gaI, to chora uchakke usakA fAyadA uThA sakate haiM. ",train_hindifullfemale_03015
train_hindifullfemale_03016_1600.wav," TviTara para apane akAuMTa kI seTiMga karate samaya, agara Apa tho.DI sAvadhAnI se laॉga ina nahIM kara rahe haiM, to Apake hara posTa ke sAtha, lokeshana bhI A jAtA hai. ",train_hindifullfemale_03016
train_hindifullfemale_03017_1600.wav," kaI mesejiMga aipa para jaba bhI Apa apanA maiseja bhejate haiM, to Apake lokeshana se ju.DI jAnakArI, usameM shAmila hotI hai. ",train_hindifullfemale_03017
train_hindifullfemale_03018_1600.wav, logoM ko isake bAre meM jAnakArI nahIM hotI hai. ,train_hindifullfemale_03018
train_hindifullfemale_03019_1600.wav," ho sakatA hai Apane shuruAta meM, apane lokeshana sheyara karane ke lie hAmI bhara dI hogI. ",train_hindifullfemale_03019
train_hindifullfemale_03020_1600.wav," isako cheka karane ke lie Apa seTiMga meM jAiye, usake bAda prAivesI chunanA hogA, aura phira lokeshana sarvisasa. ",train_hindifullfemale_03020
train_hindifullfemale_03021_1600.wav," usake bAda Apako sheyara mAI lokeshana dikhAI degA, jahAM para Apa ise, A.cna yA A.cfa kara sakate haiM. ",train_hindifullfemale_03021
train_hindifullfemale_03022_1600.wav, kaI DeTiMga sarvisa aipa para Apake lokeshana kI jAnakArI bhI lI jAtI hai. ,train_hindifullfemale_03022
train_hindifullfemale_03023_1600.wav," aise aipa kA kahanA hai ki vo chAhate haiM, ki Apake pasaMda kA koI pArTanara Apake ilAqe meM hI mila jAe. ",train_hindifullfemale_03023
train_hindifullfemale_03024_1600.wav, isalie lokeshana kI jAnakArI lenA zarUrI hai. ,train_hindifullfemale_03024
train_hindifullfemale_03025_1600.wav, kabhI kabhI to ye Apase riyala TAima lokeshana apaDeTa bhI lene kI koshisha karate haiM. ,train_hindifullfemale_03025
train_hindifullfemale_03026_1600.wav," aisI jAnakArI denA KataranAka ho sakatA hai, aura aise aipa ke lie lokeshana ko ऑfa kara ke rakhanA hI, ApakI surakShA ke hita meM hogA. ",train_hindifullfemale_03026
train_hindifullfemale_03027_1600.wav," fesabuka para kauna nahIM chAhatA hai ki usakI posTa, foTo, yA vIDiyo para, Dhera sAre lAika mileM. ",train_hindifullfemale_03027
train_hindifullfemale_03028_1600.wav," kaI bAra dostoM ke bIcha zyAdA lAika pAne ke lie, ho.Da sI machI hotI hai, aura yuvAoM meM, aksara ye bAta dekhane ko milatI hai. ",train_hindifullfemale_03028
train_hindifullfemale_03029_1600.wav," fesabuka para dostoM aura dostoM ke dostoM taka apanI bAta pahuMchAne ke lie, Aie, Apako kuCha tarIke batAte haiM. ",train_hindifullfemale_03029
train_hindifullfemale_03030_1600.wav," basa eka bAta kA dhyAna rakhanA hai, ki jaba Apa posTa kareMge, to vo hameshA karanA hogA. ",train_hindifullfemale_03030
train_hindifullfemale_03031_1600.wav," hafte meM eka dina, yA mahIne meM kuCha dina karane se, loga fesabuka para Apase bAta karane, nahIM AeMge. ",train_hindifullfemale_03031
train_hindifullfemale_03032_1600.wav," jo bhI vIDiyo yA tasvIra Apa posTa karate haiM, vo aise hone chAhie, jo Apake dostoM ke chehare para, eka muskAna lA de. ",train_hindifullfemale_03032
train_hindifullfemale_03033_1600.wav," agara Apa khuda bhI kaMTeMTa nahIM taiyAra kara rahe haiM, to aisA vIDiyo yA tasvIra DhUMDhanA, AsAna nahIM hai. ",train_hindifullfemale_03033
train_hindifullfemale_03034_1600.wav," lekina agara Apa aise tasvIra aura vIDiyo DhUMDha sakate haiM, to dostoM ke bIcha Apa hiTa ho jAeMge. ",train_hindifullfemale_03034
train_hindifullfemale_03035_1600.wav," kabhI kabhI kisI tyauhAra ke daurAna, yA apane janmadina ke dina bhI, Apake posTa se logoM ko KushI hogI, aura vo Apake posTa, foTo yA vIDiyo ko lAika kara sakate haiM. ",train_hindifullfemale_03035
train_hindifullfemale_03036_1600.wav," fesabuka para apanI posTa DAlane ke lie sabase ba.DhiyA samaya kyA hai, isa para logoM kI taraha taraha kI rAya hai. ",train_hindifullfemale_03036
